Interaction_ID,User_ID,Object_Type,Object_ID,Interaction_Type,Interaction_Rating,Timestamp
1661,9,Star,18,Click,,2025-11-16 09:26:00.121262
1662,68,Star,79,Click,,2025-11-15 06:04:01.407923
1663,24,Moon,12,View,,2025-11-12 18:23:48.271680
1664,3,Planet,62,Favorite,,2025-10-18 21:15:26.732139
1665,40,Moon,52,Favorite,,2025-10-31 18:43:39.505337
1666,1,Star,27,Rate,4.0,2025-11-14 06:26:02.465914
1667,56,Moon,77,Rate,5.0,2025-11-16 05:20:37.784812
1668,32,Star,150,Favorite,,2025-11-13 13:57:03.971191
1669,9,Moon,25,View,,2025-11-15 18:33:50.327673
1670,65,Star,55,Favorite,,2025-11-04 01:17:31.594906
1671,36,Star,14,Rate,4.0,2025-11-15 15:03:20.274531
1672,47,Moon,98,Click,,2025-11-02 06:08:10.385900
1673,66,Planet,51,Favorite,,2025-11-16 06:07:16.608503
1674,81,Star,57,Favorite,,2025-10-22 01:41:02.895189
1675,90,Planet,64,View,,2025-11-12 22:48:26.643623
1676,43,Star,16,Favorite,,2025-11-07 22:10:55.908378
1677,79,Moon,57,View,,2025-11-03 04:18:02.575069
1678,88,Planet,73,View,,2025-11-05 03:40:50.870603
1679,2,Star,64,Click,,2025-11-11 07:02:58.877066
1680,69,Moon,59,Favorite,,2025-11-14 11:44:07.812074
1681,65,Star,97,View,,2025-11-17 02:10:37.455858
1682,34,Moon,85,View,,2025-11-12 05:22:56.639983
1683,51,Moon,96,View,,2025-10-23 12:51:21.019723
1684,52,Star,182,Favorite,,2025-11-10 05:02:03.359891
1685,37,Planet,97,View,,2025-10-28 00:16:35.695973
1686,86,Star,60,Click,,2025-11-14 20:47:27.924261
1687,29,Star,94,View,,2025-11-07 06:01:58.856777
1688,20,Planet,80,View,,2025-11-04 16:58:44.449232
1689,50,Planet,22,View,,2025-11-12 09:47:31.172956
1690,90,Moon,83,View,,2025-11-16 16:10:48.020510
1691,23,Star,200,View,,2025-11-16 21:24:31.697363
1692,31,Moon,81,Click,,2025-11-11 10:39:50.354114
1693,22,Moon,33,Click,,2025-11-10 16:23:39.286614
1694,32,Star,139,Rate,4.0,2025-11-08 09:27:50.602260
1695,55,Star,174,View,,2025-10-25 23:25:05.195051
1696,85,Star,116,View,,2025-11-11 17:29:43.306618
1697,69,Moon,63,View,,2025-11-11 00:18:59.804465
1698,84,Moon,10,View,,2025-11-15 08:21:15.190613
1699,60,Star,13,Click,,2025-11-12 21:05:29.420843
1700,24,Star,197,Click,,2025-11-16 08:03:30.712057
1701,61,Star,30,Rate,3.0,2025-10-18 16:50:26.734054
1702,64,Star,156,Favorite,,2025-11-14 06:24:45.622104
1703,16,Planet,65,Click,,2025-11-09 05:34:33.122165
1704,74,Star,131,Favorite,,2025-11-16 11:20:26.276326
1705,75,Star,165,View,,2025-10-18 16:56:26.734054
1706,8,Star,166,Click,,2025-10-28 12:09:47.273483
1707,85,Moon,1,View,,2025-10-30 23:06:22.661708
1708,33,Star,70,Rate,5.0,2025-11-14 06:11:35.329512
1709,95,Planet,25,View,,2025-11-14 20:19:01.166385
1710,41,Star,92,Click,,2025-11-12 03:12:40.670801
1711,97,Moon,97,Favorite,,2025-11-01 18:53:19.604629
1712,22,Moon,48,Rate,3.0,2025-11-14 18:27:12.498232
1713,78,Moon,29,View,,2025-11-15 07:38:54.473190
1714,73,Moon,36,Click,,2025-11-17 13:28:25.094759
1715,13,Star,119,Click,,2025-11-02 19:09:55.252401
1716,58,Star,179,Click,,2025-11-07 13:12:58.481598
1717,65,Moon,69,View,,2025-11-17 18:01:19.376145
1718,44,Star,130,Click,,2025-11-14 15:10:22.581717
1719,79,Moon,37,Favorite,,2025-11-06 19:36:03.927548
1720,95,Planet,1,View,,2025-11-10 02:14:30.525574
1721,45,Planet,47,View,,2025-11-12 00:56:44.304103
1722,36,Star,9,View,,2025-11-13 00:14:08.931154
1723,56,Moon,80,View,,2025-11-10 16:02:51.710563
1724,6,Star,28,Favorite,,2025-11-09 19:57:50.657666
1725,9,Star,161,Click,,2025-11-02 17:33:20.055317
1726,26,Star,113,View,,2025-11-01 10:41:09.860559
1727,88,Moon,59,View,,2025-11-08 10:08:07.866711
1728,57,Moon,19,Click,,2025-11-15 13:40:24.606400
1729,60,Moon,35,Favorite,,2025-11-04 18:17:11.082842
1730,72,Planet,96,Click,,2025-11-13 02:46:54.334259
1731,75,Moon,41,Favorite,,2025-10-29 08:14:42.633382
1732,41,Star,168,Click,,2025-10-31 19:44:09.795976
1733,11,Planet,39,Favorite,,2025-10-27 21:27:02.705928
1734,27,Moon,68,Favorite,,2025-10-19 21:30:37.389861
1735,43,Moon,45,Click,,2025-11-15 02:08:46.191541
1736,51,Star,1,Favorite,,2025-11-06 23:33:45.195977
1737,45,Star,100,Favorite,,2025-11-04 09:49:18.149231
1738,57,Moon,22,Favorite,,2025-11-17 09:39:40.388759
1739,37,Planet,33,View,,2025-11-15 14:31:59.120444
1740,11,Star,158,View,,2025-11-17 17:29:37.311240
1741,48,Star,154,View,,2025-11-17 21:10:08.959317
1742,3,Moon,66,View,,2025-11-17 12:22:55.509366
1743,59,Planet,88,Click,,2025-11-14 00:12:40.727039
1744,59,Star,58,View,,2025-11-15 08:39:39.890067
1745,28,Star,160,Rate,3.0,2025-11-18 08:04:01.982500
1746,66,Star,42,Favorite,,2025-11-16 22:20:01.434096
1747,17,Planet,96,Favorite,,2025-11-16 14:51:58.675555
1748,95,Star,47,View,,2025-11-05 21:38:36.125116
1749,35,Star,27,View,,2025-11-10 07:35:14.295275
1750,62,Planet,32,View,,2025-11-08 18:09:18.851017
1751,95,Star,47,Click,,2025-11-10 19:04:30.769839
1752,75,Planet,60,View,,2025-11-10 17:13:05.385244
1753,86,Star,189,View,,2025-11-14 23:52:52.657041
1754,54,Moon,26,Click,,2025-10-24 04:16:56.970788
1755,90,Star,46,View,,2025-11-03 17:50:53.386089
1756,14,Moon,44,Click,,2025-11-14 09:00:42.661610
1757,75,Star,139,View,,2025-11-07 03:22:16.793380
1758,11,Moon,42,View,,2025-10-25 00:20:13.727591
1759,74,Moon,56,View,,2025-11-05 17:34:14.848263
1760,21,Star,20,Favorite,,2025-11-14 03:46:57.394352
1761,82,Planet,58,View,,2025-11-14 07:46:08.604128
1762,57,Moon,84,Click,,2025-11-15 08:01:44.823455
1763,43,Planet,44,View,,2025-10-18 17:55:26.738060
1764,83,Star,125,Favorite,,2025-11-11 19:58:15.318055
1765,41,Moon,74,View,,2025-11-15 05:28:51.196012
1766,92,Moon,48,View,,2025-11-08 23:08:34.889825
1767,68,Planet,14,View,,2025-11-11 04:32:07.972071
1768,41,Moon,83,View,,2025-11-04 17:38:44.249317
1769,75,Star,165,Rate,4.0,2025-11-02 10:15:38.099513
1770,67,Star,151,View,,2025-11-13 11:45:48.614747
1771,45,Planet,41,Favorite,,2025-11-17 12:13:48.349246
1772,24,Planet,69,View,,2025-11-04 21:06:07.966658
1773,82,Planet,62,View,,2025-10-31 01:29:36.225898
1774,94,Moon,47,Click,,2025-11-18 00:40:56.912507
1775,30,Moon,33,View,,2025-11-07 17:04:21.961489
1776,91,Moon,21,View,,2025-11-16 06:58:38.600150
1777,16,Star,42,Click,,2025-11-17 00:12:39.841200
1778,38,Star,124,Click,,2025-11-08 15:59:36.132785
1779,75,Planet,59,Click,,2025-11-07 13:05:03.632542
1780,43,Planet,6,Click,,2025-11-08 16:47:19.361821
1781,38,Moon,70,Favorite,,2025-10-31 11:17:15.029953
1782,4,Planet,76,Favorite,,2025-11-07 03:03:11.713012
1783,39,Star,128,Click,,2025-11-15 16:06:17.158675
1784,38,Star,160,View,,2025-10-26 06:16:28.424755
1785,74,Planet,9,View,,2025-11-12 01:29:28.851909
1786,16,Star,52,Click,,2025-11-10 08:12:11.405134
1787,44,Star,59,Click,,2025-11-17 15:23:27.247392
1788,56,Planet,48,Click,,2025-11-06 22:42:50.004861
1789,6,Planet,48,Favorite,,2025-10-30 15:37:03.580773
1790,77,Star,29,View,,2025-11-17 01:54:50.160928
1791,8,Planet,50,Favorite,,2025-11-13 17:12:15.167078
1792,83,Moon,7,View,,2025-11-18 08:14:08.408063
1793,19,Moon,72,Click,,2025-11-17 19:37:51.483961
1794,31,Moon,91,View,,2025-11-15 13:47:20.322137
1795,100,Planet,33,View,,2025-11-17 00:20:59.776619
1796,32,Moon,73,View,,2025-11-07 12:10:28.535329
1797,62,Star,20,Click,,2025-11-16 10:20:13.767065
1798,87,Moon,78,View,,2025-11-11 10:40:06.331463
1799,62,Moon,96,View,,2025-11-14 04:56:14.785514
1800,99,Moon,12,Click,,2025-11-12 08:47:48.505133
1801,2,Moon,31,View,,2025-11-08 10:12:55.717505
1802,11,Star,63,View,,2025-10-29 20:06:49.117819
1803,72,Star,169,Click,,2025-11-16 21:55:24.896009
1804,29,Star,109,Click,,2025-11-04 11:18:33.178415
1805,77,Star,177,View,,2025-11-14 22:42:52.057986
1806,77,Planet,1,View,,2025-11-17 17:26:02.229966
1807,72,Planet,55,Favorite,,2025-11-12 20:33:56.461588
1808,13,Moon,94,Click,,2025-11-11 00:32:19.905800
1809,19,Star,168,Favorite,,2025-10-30 06:36:48.604596
1810,84,Star,10,View,,2025-11-14 04:42:37.267394
1811,4,Star,125,View,,2025-10-27 23:50:27.548127
1812,99,Moon,70,Click,,2025-11-06 04:15:48.533749
1813,9,Moon,56,Favorite,,2025-11-08 17:51:48.953642
1814,33,Star,122,Favorite,,2025-11-14 03:04:12.140891
1815,71,Moon,1,Favorite,,2025-11-07 14:02:31.968737
1816,9,Moon,8,View,,2025-11-03 21:45:18.089483
1817,39,Star,176,Rate,1.0,2025-11-13 21:34:18.613205
1818,22,Star,165,Click,,2025-11-04 20:26:05.459892
1819,52,Star,83,Click,,2025-11-15 04:46:55.385698
1820,22,Star,157,Favorite,,2025-11-08 01:29:15.877003
1821,54,Planet,68,View,,2025-11-04 21:32:16.227081
1822,53,Moon,73,Favorite,,2025-11-12 18:56:20.305559
1823,65,Planet,90,View,,2025-11-09 02:23:39.186957
1824,13,Moon,12,View,,2025-11-16 05:07:14.088157
1825,58,Star,148,View,,2025-11-17 21:27:06.954213
1826,83,Star,117,Favorite,,2025-11-13 11:25:16.822365
1827,82,Star,75,View,,2025-10-23 07:15:46.483723
1828,83,Planet,23,Rate,4.0,2025-10-19 04:39:26.741643
1829,40,Star,145,Favorite,,2025-11-08 21:10:10.575487
1830,57,Moon,62,View,,2025-11-14 20:09:41.483179
1831,37,Planet,45,View,,2025-11-13 14:29:16.569424
1832,23,Star,185,View,,2025-11-16 23:19:11.290521
1833,42,Moon,71,View,,2025-11-15 06:14:19.139767
1834,61,Planet,66,Click,,2025-11-12 13:54:18.300305
1835,31,Star,192,View,,2025-11-16 19:11:26.474647
1836,79,Moon,51,Click,,2025-11-16 02:54:16.450086
1837,62,Star,78,Click,,2025-11-12 21:36:50.473263
1838,69,Star,8,View,,2025-11-08 17:19:33.007487
1839,97,Star,123,Favorite,,2025-11-04 21:42:34.383138
1840,87,Star,135,Click,,2025-11-03 19:53:03.769609
1841,23,Moon,24,Click,,2025-11-15 21:46:19.031008
1842,11,Star,89,View,,2025-11-18 11:51:08.126000
1843,81,Moon,76,View,,2025-11-11 10:12:08.526018
1844,50,Star,186,Favorite,,2025-11-13 19:45:34.603368
1845,13,Star,140,Click,,2025-11-09 16:18:03.266407
1846,40,Star,160,View,,2025-11-03 16:06:53.960172
1847,23,Planet,92,Favorite,,2025-11-06 10:09:24.602718
1848,8,Planet,49,Favorite,,2025-11-04 01:51:54.346415
1849,4,Planet,76,View,,2025-11-12 03:16:24.930414
1850,64,Moon,32,View,,2025-11-16 03:21:06.005399
1851,54,Star,94,Click,,2025-10-31 12:34:33.127522
1852,52,Star,34,Favorite,,2025-11-11 14:05:45.045541
1853,71,Star,176,View,,2025-11-13 01:57:29.933238
1854,8,Star,51,View,,2025-11-13 02:20:29.886106
1855,95,Moon,27,View,,2025-11-06 05:32:47.493536
1856,50,Planet,67,View,,2025-11-13 14:04:29.912585
1857,82,Star,101,View,,2025-11-09 19:01:05.255737
1858,79,Star,70,View,,2025-11-17 13:02:58.669164
1859,20,Planet,90,Favorite,,2025-11-08 18:41:42.160562
1860,67,Moon,50,View,,2025-11-03 17:55:27.642945
1861,93,Star,68,Click,,2025-11-06 13:53:08.167250
1862,5,Star,179,View,,2025-10-29 05:45:57.647355
1863,73,Star,161,Click,,2025-11-05 22:42:58.361650
1864,37,Planet,62,Favorite,,2025-11-15 23:59:56.796365
1865,45,Moon,81,Favorite,,2025-11-08 11:56:54.040173
1866,5,Moon,77,View,,2025-11-12 04:27:38.395964
1867,9,Star,59,View,,2025-11-16 11:26:54.332388
1868,94,Star,124,View,,2025-11-13 23:50:44.717002
1869,6,Star,1,View,,2025-11-17 02:58:36.489777
1870,68,Star,25,View,,2025-10-19 01:08:26.744655
1871,76,Planet,27,Favorite,,2025-11-02 05:31:12.457200
1872,40,Star,70,Click,,2025-11-17 11:59:56.763072
1873,33,Moon,75,Click,,2025-11-07 05:37:22.389559
1874,57,Moon,19,Click,,2025-11-10 03:05:03.294155
1875,97,Planet,65,View,,2025-11-09 14:47:19.934193
1876,90,Planet,21,Click,,2025-10-30 11:13:32.771057
1877,54,Planet,14,Click,,2025-11-09 04:25:57.599971
1878,37,Star,41,Click,,2025-11-16 18:45:22.573497
1879,98,Star,36,View,,2025-11-15 23:15:33.855807
1880,33,Moon,14,Rate,5.0,2025-11-07 03:58:38.605099
1881,58,Moon,8,View,,2025-11-05 21:37:45.524228
1882,3,Planet,65,View,,2025-11-12 06:22:20.498463
1883,99,Star,142,View,,2025-11-07 08:58:59.204248
1884,85,Star,187,View,,2025-11-11 04:31:51.039878
1885,91,Planet,60,View,,2025-11-03 15:33:43.617923
1886,57,Moon,11,View,,2025-11-14 22:59:31.396725
1887,11,Moon,76,Favorite,,2025-11-10 14:42:44.501079
1888,7,Star,97,Click,,2025-11-17 16:47:28.708961
1889,10,Planet,23,View,,2025-11-09 12:21:53.332440
1890,68,Star,102,Favorite,,2025-11-15 09:46:00.968468
1891,84,Star,134,Favorite,,2025-11-12 00:29:11.132499
1892,16,Star,124,View,,2025-11-17 21:58:37.859308
1893,18,Moon,41,View,,2025-10-26 14:20:00.660841
1894,3,Moon,47,View,,2025-11-13 04:33:42.939352
1895,42,Star,96,Click,,2025-10-18 18:53:26.745655
1896,62,Star,32,Click,,2025-11-09 05:29:47.490971
1897,39,Star,176,Favorite,,2025-11-15 05:40:37.578036
1898,4,Star,16,Click,,2025-11-16 02:33:06.163529
1899,79,Star,37,View,,2025-11-14 04:18:27.452531
1900,45,Planet,89,Favorite,,2025-11-03 22:13:37.530016
1901,61,Star,166,View,,2025-11-08 17:37:39.719935
1902,35,Planet,37,View,,2025-10-26 18:17:47.107281
1903,21,Moon,49,Click,,2025-10-31 01:48:09.701341
1904,23,Star,185,View,,2025-11-12 03:38:57.421928
1905,15,Planet,98,Click,,2025-11-05 03:42:12.820453
1906,71,Star,49,Favorite,,2025-11-07 22:08:53.931031
1907,2,Star,142,Click,,2025-10-19 04:45:26.746649
1908,61,Moon,36,Favorite,,2025-10-20 18:01:00.042806
1909,65,Planet,50,View,,2025-11-12 18:51:22.237493
1910,85,Planet,60,Favorite,,2025-11-13 16:28:47.309678
1911,66,Star,104,View,,2025-11-06 01:48:36.652362
1912,26,Star,182,Click,,2025-10-28 04:46:22.708279
1913,36,Moon,29,Click,,2025-11-16 00:04:15.016984
1914,95,Star,27,View,,2025-11-15 10:51:10.131255
1915,86,Star,82,Click,,2025-11-14 22:00:37.156369
1916,31,Star,180,View,,2025-11-11 10:52:53.292345
1917,54,Moon,26,Favorite,,2025-11-11 09:05:32.236603
1918,68,Moon,37,Favorite,,2025-11-10 11:55:28.387934
1919,32,Moon,73,View,,2025-10-19 00:26:26.747657
1920,58,Star,39,Click,,2025-11-17 09:01:15.490273
1921,9,Star,195,View,,2025-11-17 08:14:59.048252
1922,30,Star,174,View,,2025-11-11 20:49:30.284049
1923,25,Star,133,Favorite,,2025-11-11 17:32:36.854580
1924,30,Star,33,View,,2025-11-16 00:13:08.892430
1925,64,Planet,59,Favorite,,2025-11-02 07:48:01.696184
1926,45,Moon,81,Click,,2025-11-11 18:11:02.890873
1927,76,Star,33,View,,2025-11-07 21:03:05.476268
1928,43,Planet,41,View,,2025-11-17 16:39:43.526265
1929,76,Star,33,Click,,2025-11-17 18:35:11.872737
1930,44,Star,158,View,,2025-10-19 01:24:26.747657
1931,13,Moon,16,Favorite,,2025-11-03 12:10:37.050020
1932,70,Planet,22,Favorite,,2025-11-14 09:13:07.057696
1933,37,Planet,45,Favorite,,2025-10-19 07:53:26.748647
1934,86,Moon,32,View,,2025-11-09 06:58:12.299875
1935,68,Star,25,View,,2025-11-14 23:26:35.122768
1936,25,Star,15,Rate,5.0,2025-11-12 16:08:56.440546
1937,44,Star,32,Click,,2025-11-17 01:22:49.943864
1938,16,Star,85,Rate,3.0,2025-11-08 00:21:50.224550
1939,79,Planet,65,Click,,2025-11-02 09:16:07.145182
1940,76,Star,5,Click,,2025-10-21 22:58:52.723671
1941,41,Planet,75,Favorite,,2025-11-17 10:29:02.535670
1942,99,Planet,3,View,,2025-11-09 21:26:47.390761
1943,46,Star,103,View,,2025-11-07 09:42:00.958095
1944,35,Star,160,View,,2025-11-14 21:51:36.836119
1945,91,Star,94,View,,2025-11-14 12:04:11.890485
1946,70,Moon,79,View,,2025-11-17 19:38:00.761973
1947,4,Planet,89,Click,,2025-11-11 13:09:13.079351
1948,59,Moon,5,View,,2025-11-09 11:47:01.263146
1949,50,Star,27,Click,,2025-11-08 16:49:49.630601
1950,92,Star,102,Rate,5.0,2025-11-16 14:11:58.189619
1951,95,Planet,30,Click,,2025-11-05 08:47:25.647287
1952,44,Star,116,Click,,2025-11-03 09:25:22.225924
1953,33,Star,47,Click,,2025-11-16 23:59:04.155571
1954,84,Moon,77,Click,,2025-11-13 14:26:30.537263
1955,97,Moon,1,Favorite,,2025-10-25 02:13:46.909906
1956,96,Planet,38,View,,2025-10-19 00:20:26.749648
1957,66,Moon,21,Click,,2025-11-12 04:16:14.832077
1958,95,Planet,71,View,,2025-11-09 20:29:34.392470
1959,39,Moon,64,Click,,2025-10-31 06:39:25.537327
1960,87,Star,14,Favorite,,2025-11-11 16:42:41.214166
1961,66,Star,170,Click,,2025-11-10 15:07:06.119605
1962,87,Star,88,View,,2025-11-15 10:23:25.794040
1963,70,Planet,66,Click,,2025-11-16 17:16:51.969348
1964,76,Star,75,View,,2025-11-17 10:19:16.141205
1965,1,Star,146,View,,2025-11-15 17:19:14.995456
1966,65,Moon,50,Click,,2025-11-16 11:56:04.273049
1967,53,Star,68,Click,,2025-11-08 20:19:26.811224
1968,72,Moon,22,View,,2025-11-12 14:47:26.865026
1969,12,Moon,26,Click,,2025-10-19 02:00:26.750648
1970,74,Star,131,Click,,2025-11-13 00:37:42.415876
1971,43,Star,26,Rate,4.0,2025-11-17 03:17:54.753157
1972,58,Star,182,View,,2025-11-11 23:55:29.572690
1973,99,Star,143,Click,,2025-10-29 16:46:02.634773
1974,38,Star,124,View,,2025-11-18 00:51:37.243622
1975,21,Star,173,View,,2025-11-15 15:14:27.218728
1976,2,Star,64,Click,,2025-11-07 10:51:44.487286
1977,49,Planet,7,View,,2025-11-12 15:09:05.968251
1978,87,Moon,68,Favorite,,2025-11-16 21:13:21.060439
1979,46,Star,43,View,,2025-11-16 21:41:47.582836
1980,8,Star,85,View,,2025-11-15 21:51:17.567261
1981,61,Planet,98,View,,2025-11-17 19:06:24.386490
1982,57,Star,196,Click,,2025-11-16 11:58:10.382917
1983,9,Planet,35,Click,,2025-11-17 02:19:10.368629
1984,40,Star,56,View,,2025-11-06 19:25:37.115364
1985,81,Star,126,Favorite,,2025-10-22 05:43:52.437061
1986,87,Moon,32,View,,2025-11-04 17:59:00.571936
1987,18,Star,114,View,,2025-10-24 20:44:55.559779
1988,41,Star,33,Click,,2025-11-16 19:36:17.383763
1989,53,Planet,52,View,,2025-11-10 18:38:24.625833
1990,9,Star,56,Rate,4.0,2025-11-17 06:33:55.828651
1991,58,Star,105,View,,2025-11-15 19:14:33.399887
1992,75,Planet,55,View,,2025-11-16 10:42:57.550095
1993,100,Planet,100,Favorite,,2025-10-22 21:41:58.917995
1994,70,Star,97,View,,2025-11-15 16:45:35.512042
1995,98,Moon,78,Click,,2025-10-30 04:24:13.432508
1996,54,Planet,46,View,,2025-11-17 14:36:52.974013
1997,45,Star,168,View,,2025-11-10 23:50:22.557496
1998,40,Moon,4,Click,,2025-11-15 06:50:54.678321
1999,84,Planet,33,View,,2025-10-31 18:07:18.303013
2000,34,Star,60,Click,,2025-11-14 11:48:38.362280
2001,12,Moon,26,Click,,2025-11-16 10:35:13.715074
2002,2,Planet,62,View,,2025-11-16 18:39:28.007159
2003,10,Moon,54,Click,,2025-11-13 09:56:10.967327
2004,34,Star,21,View,,2025-11-04 14:40:53.437245
2005,98,Moon,12,Click,,2025-11-17 12:00:48.531699
2006,10,Planet,73,View,,2025-11-15 22:25:09.388243
2007,85,Moon,54,View,,2025-11-09 14:59:02.595675
2008,64,Planet,17,View,,2025-10-18 20:23:26.752655
2009,17,Planet,27,Click,,2025-11-01 11:21:07.505529
2010,9,Star,80,Click,,2025-11-17 23:49:35.444963
2011,53,Star,29,View,,2025-11-07 18:01:52.520602
2012,17,Star,50,View,,2025-11-10 16:10:04.747494
2013,60,Planet,97,Click,,2025-11-03 00:12:08.186442
2014,88,Star,135,Favorite,,2025-10-19 09:27:26.753653
2015,35,Star,13,View,,2025-11-07 03:46:48.737739
2016,22,Star,182,View,,2025-11-10 14:37:26.072335
2017,22,Planet,61,View,,2025-11-14 11:44:53.302696
2018,53,Planet,43,View,,2025-11-11 00:34:48.231836
2019,60,Moon,35,Favorite,,2025-11-13 12:54:18.822828
2020,29,Planet,27,Click,,2025-11-09 01:03:58.180790
2021,28,Planet,45,Click,,2025-11-07 19:08:23.929623
2022,2,Star,21,Click,,2025-11-08 00:57:34.695131
2023,55,Planet,50,Click,,2025-11-15 11:04:23.601318
2024,89,Moon,37,View,,2025-11-17 20:45:37.256115
2025,66,Star,145,View,,2025-11-17 15:53:22.952815
2026,47,Star,125,Click,,2025-11-16 00:02:16.455820
2027,38,Moon,70,View,,2025-10-19 05:55:26.754650
2028,50,Moon,19,View,,2025-11-10 17:00:33.623457
2029,30,Planet,68,View,,2025-11-16 15:56:26.154850
2030,62,Star,70,View,,2025-11-14 00:09:02.908950
2031,76,Planet,94,Click,,2025-11-16 03:27:24.811625
2032,73,Star,140,View,,2025-11-13 11:46:01.082776
2033,43,Planet,36,View,,2025-11-17 07:18:35.684674
2034,25,Star,183,Favorite,,2025-11-14 23:25:21.632315
2035,98,Moon,41,View,,2025-11-14 18:58:26.811615
2036,64,Star,129,Click,,2025-11-09 11:13:48.738071
2037,14,Planet,22,Click,,2025-11-03 17:23:10.192011
2038,77,Star,80,Click,,2025-11-03 09:04:26.683953
2039,41,Moon,45,Favorite,,2025-11-13 22:03:57.145625
2040,29,Star,118,Click,,2025-11-09 21:39:52.068989
2041,33,Star,191,Favorite,,2025-10-27 21:09:04.362599
2042,26,Star,163,Favorite,,2025-11-17 03:23:37.821431
2043,86,Star,7,Click,,2025-11-08 11:07:36.194361
2044,21,Star,9,Favorite,,2025-11-11 12:41:32.420946
2045,74,Star,195,View,,2025-11-17 15:37:54.990238
2046,66,Star,38,View,,2025-10-19 02:23:26.755649
2047,53,Planet,78,Click,,2025-11-15 13:53:42.136350
2048,11,Moon,28,View,,2025-10-21 15:18:03.695458
2049,96,Moon,10,View,,2025-11-14 06:06:37.873529
2050,46,Star,11,View,,2025-11-11 22:21:23.831614
2051,94,Star,77,View,,2025-11-14 19:29:20.934492
2052,99,Star,77,Click,,2025-11-13 08:29:35.410033
2053,11,Moon,69,View,,2025-11-13 04:29:32.659624
2054,38,Star,57,Click,,2025-11-09 03:34:08.982960
2055,8,Planet,87,Favorite,,2025-11-17 19:37:40.651702
2056,4,Star,142,Favorite,,2025-11-17 16:49:27.476808
2057,100,Star,74,View,,2025-11-06 10:21:33.231677
2058,19,Moon,99,View,,2025-11-11 16:42:46.355005
2059,32,Planet,21,Click,,2025-11-12 09:02:29.710128
2060,94,Moon,68,Click,,2025-11-15 02:04:08.628115
2061,40,Star,65,View,,2025-11-03 19:23:09.841683
2062,43,Star,168,View,,2025-11-15 15:37:07.864512
2063,6,Star,46,Click,,2025-11-08 07:48:36.813490
2064,6,Planet,95,Click,,2025-11-10 03:47:16.971220
2065,60,Planet,97,Favorite,,2025-11-18 12:22:49.419519
2066,10,Moon,79,Favorite,,2025-11-15 20:47:04.127717
2067,36,Moon,42,View,,2025-11-14 00:44:42.451865
2068,70,Star,85,View,,2025-11-06 23:42:10.558944
2069,36,Star,104,View,,2025-10-23 09:16:21.940336
2070,49,Moon,53,Click,,2025-10-31 00:51:06.200352
2071,69,Star,121,View,,2025-11-04 07:04:52.488380
2072,86,Moon,17,Rate,4.0,2025-11-09 12:20:48.264111
2073,4,Planet,27,View,,2025-11-14 17:46:49.381653
2074,6,Star,34,View,,2025-11-15 13:32:25.907205
2075,74,Star,95,View,,2025-11-08 13:06:47.168189
2076,89,Star,87,Click,,2025-11-12 05:35:51.278969
2077,4,Star,171,View,,2025-11-14 06:36:25.305032
2078,7,Star,85,View,,2025-11-14 08:11:20.726057
2079,27,Moon,86,Rate,4.0,2025-11-14 01:01:22.496612
2080,53,Planet,78,Favorite,,2025-11-09 18:20:10.652396
2081,81,Star,144,View,,2025-11-13 03:32:48.284547
2082,36,Star,172,Click,,2025-11-07 07:24:08.755844
2083,69,Planet,71,Click,,2025-11-03 20:44:53.108228
2084,40,Planet,5,View,,2025-11-10 03:55:28.182857
2085,52,Star,69,Favorite,,2025-11-15 12:04:23.947260
2086,24,Star,177,View,,2025-11-01 09:23:06.276526
2087,19,Star,186,Click,,2025-11-14 16:48:03.171898
2088,50,Star,199,Click,,2025-11-16 17:12:31.328030
2089,12,Star,38,Click,,2025-10-18 23:50:26.758169
2090,76,Moon,24,View,,2025-11-16 07:27:49.331980
2091,6,Planet,15,Click,,2025-11-05 18:03:57.503714
